well_id,date,value,aquifer_id
1474,2022-03-29,8.44,3
1474,2022-10-25,8.45,3
1474,2023-11-08,8.29,3
1474,2024-03-14,8.49,3
1474,2024-11-26,7.65,3
aqx-claremont-succaba-pen-1--17.95N77.11W,2006-08-04,7.48,3
aqx-claremont-succaba-pen-1--17.95N77.11W,2006-10-06,7.17,3
aqx-claremont-succaba-pen-1--17.95N77.11W,2006-12-08,7.25,3
aqx-claremont-succaba-pen-1--17.95N77.11W,2021-01-13,7.10,3
aqx-claremont-succaba-pen-1--17.95N77.11W,2022-04-25,6.80,3
aqx-claremont-succaba-pen-1--17.95N77.11W,2023-02-16,6.90,3
aqx-claremont-succaba-pen-1--17.95N77.11W,2023-08-21,6.90,3
aqx-claremont-succaba-pen-1--17.95N77.11W,2024-06-19,7.40,3
aqx-colbeck-2-17.96N77.14W,2019-05-09,7.35,3
aqx-colbeck-2-17.96N77.14W,2019-11-07,7.38,3
aqx-colbeck-2-17.96N77.14W,2021-01-07,7.24,3
aqx-colbeck-2-17.96N77.14W,2021-05-17,7.16,3
aqx-colbeck-2-17.96N77.14W,2022-03-29,8.36,3
aqx-colbeck-2-17.96N77.14W,2022-10-25,8.44,3
aqx-colbeck-2-17.96N77.14W,2023-11-08,8.19,3
aqx-colbeck-2-17.96N77.14W,2024-03-14,8.46,3
aqx-colbeck-2-17.96N77.14W,2024-11-26,7.93,3
aqx-colbeck-castle-17.95N77.13W,2005-01-21,0,3
aqx-colbeck-castle-17.95N77.13W,2005-01-24,0,3
aqx-colbeck-castle-17.95N77.13W,2016-11-09,0.00,3
aqx-colbeck-castle-17.95N77.13W,2017-08-10,0.00,3
aqx-colbeck-replacement-well-17.95N77.12W,2021-01-13,7.30,3
aqx-colbeck-replacement-well-17.95N77.12W,2022-04-25,7.2,3
aqx-colbeck-replacement-well-17.95N77.12W,2023-02-20,6.90,3
aqx-colbeck-replacement-well-17.95N77.12W,2023-08-21,6.90,3
aqx-colbeck-replacement-well-17.95N77.12W,2024-04-04,6.60,3
aqx-colbeck-replacement-well-17.95N77.12W,2024-12-11,6.60,3
aqx-colbeck-well-17.96N77.14W,2005-01-24,0,3
aqx-colbeck-well-17.96N77.14W,2005-01-21,0,3
aqx-colbeck-well-17.96N77.14W,2007-11-28,0.00,3
aqx-colbeck-well-17.96N77.14W,2007-11-26,0.00,3
204,2021-01-29,6.90,3
204,2022-03-28,7.00,3
204,2023-03-27,6.90,3
204,2023-10-03,6.90,3
204,2024-04-04,6.80,3
aqx-cookson-3-r2-17.97N76.91W,2021-01-29,6.90,3
aqx-cookson-3-r2-17.97N76.91W,2022-03-28,7,3
aqx-cookson-3-r2-17.97N76.91W,2023-03-27,6.90,3
aqx-cookson-3-r2-17.97N76.91W,2023-10-03,6.80,3
367,2017-05-01,7.48,3
367,2017-11-01,0.00,3
367,2018-11-07,0.00,3
367,2019-11-05,7.58,3
367,2021-05-18,7.26,3
367,2022-03-29,8.39,3
367,2022-10-25,8.44,3
367,2023-11-08,8.19,3
367,2024-03-14,8.37,3
367,2024-11-26,7.91,3
aqx-corn-ground-well-18.17N77.14W,2016-03-22,0.00,3
aqx-corn-ground-well-18.17N77.14W,2016-04-07,0.00,3
aqx-corn-ground-well-18.17N77.14W,2017-04-05,7.60,3
aqx-corn-ground-well-18.17N77.14W,2017-12-11,7.90,3
aqx-corn-ground-well-18.17N77.14W,2019-11-27,0.00,3
aqx-corn-ground-well-18.17N77.14W,2020-11-18,0.00,3
aqx-corn-ground-well-18.17N77.14W,2021-04-07,0.00,3
aqx-corn-ground-well-18.17N77.14W,2023-04-19,7.60,3
aqx-corn-ground-well-18.17N77.14W,2023-11-29,7.32,3
aqx-corn-ground-well-18.17N77.14W,2024-11-27,6.98,3
aqx-corn-ground-well-18.17N77.14W,2025-04-22,6.83,3
aqx-cow-park-2-replacement-17.99N76.91W,2017-04-05,0.00,3
aqx-cow-park-2-replacement-17.99N76.91W,2019-04-26,0.00,3
aqx-cow-park-2-replacement-17.99N76.91W,2019-11-13,0.00,3
